base_offset	offset	absdelta	probe_length	millis
8436371968	8434626560	1745408	512	10.944910
74970340864	74968539136	1801728	512	10.368252
22604191744	22602258432	1933312	512	3.448840
2155631616	2154569728	1061888	512	6.736855
52706733056	52704790528	1942528	512	2.688931
61422801920	61420813312	1988608	512	4.697695
26634125824	26632333312	1792512	512	5.029819
78330022912	78328960512	1062400	512	3.164923
78387161600	78385657344	1504256	512	2.982692
65596452352	65594740224	1712128	512	1.919978
3222712320	3221614080	1098240	512	3.749462
51729180160	51727450112	1730048	512	10.505005
51891070464	51889426944	1643520	512	12.959518
16929015808	16926962176	2053632	512	9.888215
74056228352	74054247936	1980416	512	12.888263
39213908480	39212121600	1786880	512	12.947451
45918520832	45917177344	1343488	512	2.628679
14062134272	14060267520	1866752	512	5.864382
64675835392	64674378240	1457152	512	12.029924
20420509184	20419112448	1396736	512	6.582786
45300565504	45299010048	1555456	512	6.116390
31417909248	31416725504	1183744	512	9.826157
72724676608	72723148800	1527808	512	2.363232
7709907968	7708398080	1509888	512	5.142519
73388984832	73387590144	1394688	512	5.206245
52636737024	52635651072	1085952	512	10.130240
7141429760	7139336192	2093568	512	12.464697
67684923904	67683812864	1111040	512	12.480978
35874384896	35872705536	1679360	512	12.851719
17681342464	17679867392	1475072	512	4.785344
53031430144	53030340096	1090048	512	8.204633
48212261888	48210849792	1412096	512	11.836839
77263598080	77262203392	1394688	512	9.417548
19551305728	19549838848	1466880	512	4.937128
41741532672	41739836416	1696256	512	4.189758
46464531968	46462479360	2052608	512	1.998173
46409037824	46407285248	1752576	512	11.928914
62508639232	62506628608	2010624	512	3.945038
20428207104	20426491392	1715712	512	8.436505
22719742464	22718511616	1230848	512	12.280870
67977380352	67975774208	1606144	512	3.214541
64690636800	64688545280	2091520	512	9.959906
40326917632	40325604352	1313280	512	4.852930
47624890368	47623814656	1075712	512	9.859799
63627611136	63626491392	1119744	512	9.923923
41002569216	41001089024	1480192	512	9.801878
15538096128	15536395264	1700864	512	8.810766
23098232320	23096873472	1358848	512	6.318804
24533997056	24531967488	2029568	512	8.669851
25571186176	25569536000	1650176	512	10.314840
72505197568	72503858688	1338880	512	9.125554
62848062976	62846867968	1195008	512	12.195296
45698688000	45697203200	1484800	512	9.924396
64654909440	64653715968	1193472	512	11.332779
64026436096	64024735232	1700864	512	2.271751
49111703552	49110037504	1666048	512	3.194555
33055035904	33053551616	1484288	512	2.464426
33635731968	33634409984	1321984	512	5.969174
53606466048	53605087232	1378816	512	8.244283
55652248576	55650755072	1493504	512	4.958581
29515604480	29513543680	2060800	512	8.673247
41190479360	41188410368	2068992	512	3.785533
58878042624	58876457984	1584640	512	11.102120
72531605504	72529585152	2020352	512	5.121973
11981230592	11980080128	1150464	512	3.532903
79709160448	79707922432	1238016	512	2.659896
41608823808	41607258624	1565184	512	9.384867
2345060352	2343221248	1839104	512	8.452126
78652507648	78650707456	1800192	512	12.656646
46906381312	46904372736	2008576	512	3.236809
42145253376	42143376896	1876480	512	7.726033
68474238976	68472864768	1374208	512	12.790048
16099949056	16098003456	1945600	512	3.145693
47096595456	47095328256	1267200	512	4.675488
38772878336	38771112448	1765888	512	2.383695
21505705984	21504260096	1445888	512	5.480966
15420485632	15418996736	1488896	512	4.460167
69927220736	69925159424	2061312	512	6.774806
74137178624	74136044032	1134592	512	5.670553
18706865152	18704778752	2086400	512	8.997763
61807650304	61805877248	1773056	512	2.125651
25977694720	25976285184	1409536	512	5.008783
57938188800	57937124352	1064448	512	7.535456
29938421760	29937321472	1100288	512	2.676831
72302370816	72300850688	1520128	512	2.612091
27207663104	27206352896	1310208	512	7.203031
59049239552	59047652352	1587200	512	11.072438
8499537408	8497740288	1797120	512	7.984218
10593704448	10591892992	1811456	512	7.110741
6344267264	6342602240	1665024	512	12.788214
38956118016	38954429952	1688064	512	6.272173
50078244352	50076393472	1850880	512	7.824375
53370934784	53369434112	1500672	512	4.715636
51241102848	51239644672	1458176	512	9.495986
40580037632	40578769408	1268224	512	6.016121
37694174720	37692487680	1687040	512	5.391006
32702878208	32700947968	1930240	512	11.895924
13966116864	13964083200	2033664	512	13.175398
7064070656	7062792192	1278464	512	12.156085
66355859456	66353996800	1862656	512	6.279524
3408957952	3407265792	1692160	512	11.076707
60806242816	60804260864	1981952	512	6.415993
56695822848	56693940736	1882112	512	8.535357
43386661888	43385037312	1624576	512	5.076033
13944828416	13942829568	1998848	512	2.839722
964525568	963058688	1466880	512	7.222041
76168595968	76167450624	1145344	512	3.590298
57943853568	57941931008	1922560	512	11.867562
59109266432	59107170816	2095616	512	2.960980
16184262144	16182561280	1700864	512	8.783700
32747437056	32745713152	1723904	512	5.832411
4142221312	4140612096	1609216	512	3.668827
53145867776	53144506880	1360896	512	9.779452
10163624960	10162480640	1144320	512	3.710011
67669487616	67667411456	2076160	512	7.709367
23524493824	23522464256	2029568	512	10.523438
33252219904	33250820096	1399808	512	4.022753
51825270272	51823998976	1271296	512	3.031343
21325948416	21324236800	1711616	512	10.411360
53591599616	53589695488	1904128	512	2.325411
57747464704	57745612800	1851904	512	2.854816
29154336768	29152484352	1852416	512	2.657881
55904796160	55902822912	1973248	512	11.347280
28283792896	28282526208	1266688	512	10.233220
36562954752	36560859648	2095104	512	6.077850
30202029056	30200943616	1085440	512	12.259297
77519959552	77518245376	1714176	512	5.203640
23276844032	23275645952	1198080	512	11.952776
21448151552	21446645760	1505792	512	2.191525
68704610816	68702854656	1756160	512	7.411928
6817091584	6815993344	1098240	512	5.088804
52758829568	52757098496	1731072	512	10.491005
57551511040	57549820416	1690624	512	7.586641
12893696512	12891635200	2061312	512	12.499979
11135650816	11133657088	1993728	512	2.941949
71926850048	71925131264	1718784	512	6.625733
2857003520	2855762944	1240576	512	11.756659
55243397632	55241625088	1772544	512	8.109752
18884806656	18883388416	1418240	512	6.080569
32296937984	32295743488	1194496	512	11.410919
43311020032	43309652992	1367040	512	2.677884
78296630272	78295576576	1053696	512	3.504843
29221692928	29220322304	1370624	512	5.241004
71691007488	71689768448	1239040	512	3.435392
30030046720	30028991488	1055232	512	12.987284
45526495232	45524592640	1902592	512	6.049576
7637476864	7635724288	1752576	512	8.948875
62487896576	62486011392	1885184	512	7.888577
17027774464	17026388480	1385984	512	6.845684
74092362752	74091155456	1207296	512	2.945457
36949436416	36947625472	1810944	512	2.247632
7556722688	7554736128	1986560	512	3.739151
37187676672	37186595328	1081344	512	2.239143
14652328960	14651231744	1097216	512	4.740182
31559781376	31558596608	1184768	512	11.647641
24453111808	24451536384	1575424	512	10.304200
30122180096	30120825856	1354240	512	5.595473
70628285440	70626679808	1605632	512	11.901312
19547697152	19546348544	1348608	512	9.528470
22001946624	22000082944	1863680	512	5.033186
24808550912	24807362560	1188352	512	10.358704
51445263872	51443810304	1453568	512	7.632995
10877695488	10875622400	2073088	512	10.509040
61275906560	61274331648	1574912	512	10.147928
42022169088	42020504064	1665024	512	4.071302
76307406848	76305421312	1985536	512	9.793868
54949142016	54947978752	1163264	512	5.195225
7209981440	7208061440	1920000	512	5.211124
61406421504	61404915200	1506304	512	12.302244
9708525056	9706470912	2054144	512	10.855366
36175529472	36173732352	1797120	512	3.328955
69918821376	69917199360	1622016	512	12.737048
9769827328	9767902720	1924608	512	4.541239
62091594752	62089902592	1692160	512	6.454509
63946879488	63944969216	1910272	512	6.626717
7379657728	7377764864	1892864	512	5.825227
70228243968	70226470400	1773568	512	4.166467
47770477568	47768889344	1588224	512	5.388393
17831796224	17830129664	1666560	512	11.453751
6516620288	6514903552	1716736	512	11.625499
45062886400	45061669888	1216512	512	6.047588
37269527552	37268277248	1250304	512	7.206324
63893834240	63891948544	1885696	512	7.030122
34107766272	34106639872	1126400	512	12.636640
65290899968	65289696256	1203712	512	10.959074
17460442624	17459076096	1366528	512	4.407714
604215808	602533376	1682432	512	11.841753
69761273856	69759283712	1990144	512	9.339704
75317137920	75315238400	1899520	512	3.453101
65382969856	65381917696	1052160	512	4.797253
27893574144	27891698176	1875968	512	3.096111
5691928064	5690471424	1456640	512	6.330471
52518999040	52517104640	1894400	512	4.023357
66668113920	66666855936	1257984	512	7.365748
9211051008	9209338368	1712640	512	11.068297
47225105408	47223580672	1524736	512	8.840966
47371720192	47370236928	1483264	512	8.106100
50694402048	50692385792	2016256	512	12.509511
52504653824	52503559168	1094656	512	9.892686
36255992832	36253896192	2096640	512	5.182403
16013416960	16011800576	1616384	512	12.649649
27011706880	27010444288	1262592	512	8.542631
56066802688	56064782336	2020352	512	10.032012
49664101888	49662076928	2024960	512	12.253663
27534245888	27532967424	1278464	512	8.206207
26909602304	26908475392	1126912	512	2.542609
61051886592	61050378752	1507840	512	12.227711
18029359104	18027755008	1604096	512	12.892183
32379013120	32377463296	1549824	512	10.125105
74789959168	74788578816	1380352	512	5.727333
5975512064	5974087168	1424896	512	7.043553
35336639488	35334984704	1654784	512	6.917461
10172493824	10171209216	1284608	512	11.694095
26593999872	26592731136	1268736	512	10.260043
59827620864	59825684992	1935872	512	14.375341
75759720960	75758430208	1290752	512	9.898961
40137390592	40135826432	1564160	512	7.608024
32555098624	32553487360	1611264	512	8.609259
63252662272	63250637824	2024448	512	4.491545
70051734016	70050270720	1463296	512	7.130903
14133872128	14132631552	1240576	512	12.630794
72741677568	72740023296	1654272	512	7.104495
53390566400	53389105152	1461248	512	7.771148
53964433920	53963277824	1156096	512	5.425034
71339545600	71337887232	1658368	512	8.200823
4124521472	4122435072	2086400	512	2.443145
59625366016	59623775744	1590272	512	10.870512
16293910016	16292590592	1319424	512	10.262017
72360378880	72358839808	1539072	512	13.084814
36133117440	36131095552	2021888	512	8.888750
15146476032	15145212416	1263616	512	10.247165
41701122560	41700054016	1068544	512	11.184547
47206158848	47204194816	1964032	512	6.236576
72546085888	72544591360	1494528	512	3.575415
50410332672	50408900096	1432576	512	8.348759
67535121920	67533767680	1354240	512	2.438340
71953253376	71951466496	1786880	512	2.298540
24729369088	24727783424	1585664	512	10.059397
6321284608	6319286272	1998336	512	3.459849
53205818880	53204527616	1291264	512	2.527797
25740400640	25739098624	1302016	512	7.552593
39287335424	39286188032	1147392	512	10.987487
19862907392	19861617152	1290240	512	9.020661
66300833280	66299265536	1567744	512	8.455456
37771930624	37770864128	1066496	512	11.869027
63346268672	63345006592	1262080	512	8.250374
16276541440	16274448896	2092544	512	10.858670
54080126976	54078696448	1430528	512	6.776986
79016149504	79014381056	1768448	512	8.827583
7756295680	7754333696	1961984	512	4.292343
3769767424	3768474112	1293312	512	10.573539
78417630208	78415669760	1960448	512	3.972859
29716978176	29715241472	1736704	512	5.555436
26754884096	26753831936	1052160	512	4.358079
18942131712	18940978688	1153024	512	2.918744
44699707392	44697959424	1747968	512	12.922096
56705569792	56704303104	1266688	512	12.674804
28815619584	28813909504	1710080	512	6.176107
50113185792	50111874048	1311744	512	11.763007
54284041728	54282821120	1220608	512	3.567965
31685643776	31684204544	1439232	512	12.792112
53360397824	53358394368	2003456	512	10.592819
44926489600	44925212672	1276928	512	5.054065
69791766016	69790569984	1196032	512	8.988375
45505473024	45503448064	2024960	512	2.587169
36948952576	36947119104	1833472	512	12.752952
48789758464	48788151808	1606656	512	4.786042
26970345472	26968637440	1708032	512	8.941359
57869002752	57867780608	1222144	512	2.875695
40818851840	40817750016	1101824	512	12.171896
1077227520	1075549696	1677824	512	2.649009
43272940032	43271068672	1871360	512	7.841135
25714001920	25712055296	1946624	512	12.499492
25932504064	25930434048	2070016	512	9.530040
11485298688	11484168192	1130496	512	2.136020
3849356800	3848031232	1325568	512	9.849402
34833647616	34832562176	1085440	512	2.565156
76653844992	76652613632	1231360	512	9.514297
62589186560	62588010496	1176064	512	8.771505
51724575744	51723030528	1545216	512	4.619976
22970616320	22968668160	1948160	512	10.613816
15029852160	15028612096	1240064	512	10.776261
57521710080	57520123904	1586176	512	12.535467
35702187008	35700934144	1252864	512	7.668819
55071239680	55070080000	1159680	512	5.343278
33271871488	33270266880	1604608	512	8.231268
71866079232	71864472576	1606656	512	10.651619
14963664384	14962266112	1398272	512	7.159774
49462383616	49460353536	2030080	512	12.161742
73979566592	73977863680	1702912	512	2.935856
23606832640	23605561856	1270784	512	8.387678
53016487936	53015391232	1096704	512	8.005695
7847877120	7846562304	1314816	512	9.462610
32065764864	32063673344	2091520	512	7.910252
1219683840	1218286592	1397248	512	8.707221
33265003520	33263573504	1430016	512	12.540872
59978818048	59977542656	1275392	512	11.223678
32981639680	32980540416	1099264	512	2.664418
21078499328	21076481024	2018304	512	12.587200
25548984320	25547864576	1119744	512	2.771736
71982394368	71980712960	1681408	512	7.952900
16775997440	16774354944	1642496	512	12.040993
31093897728	31092826624	1071104	512	3.329336
3997956096	3996447232	1508864	512	5.872257
1053931520	1052282368	1649152	512	3.231990
34098679808	34096891392	1788416	512	3.559200
25967080960	25965217280	1863680	512	3.399011
21146353664	21145163776	1189888	512	2.077535
1194058752	1192978944	1079808	512	6.287502
3803420672	3802113536	1307136	512	10.259886
22728373248	22727220224	1153024	512	2.910284
61997222400	61995586560	1635840	512	6.393018
34954187264	34953132544	1054720	512	3.375229
42907755520	42906213376	1542144	512	7.279758
38241882624	38240028160	1854464	512	7.764458
55079384576	55077683712	1700864	512	10.044705
45311721984	45310114816	1607168	512	4.758302
13459599360	13458514944	1084416	512	5.071158
4071395840	4070146048	1249792	512	2.257342
33742905856	33740833280	2072576	512	7.595101
60283720704	60282000384	1720320	512	5.016377
71030062592	71028653568	1409024	512	9.624502
55908013056	55906021376	1991680	512	10.834449
63096827904	63094830592	1997312	512	3.523307
13310248448	13308951552	1296896	512	11.349832
30253911040	30251887616	2023424	512	9.611649
8614787072	8613425664	1361408	512	9.870052
24663621632	24662113792	1507840	512	11.961646
15306791424	15305373184	1418240	512	6.750325
32148831744	32147443200	1388544	512	4.829056
33473609216	33472251904	1357312	512	5.086585
4373983744	4372428800	1554944	512	2.989342
14657482752	14656415232	1067520	512	5.438045
16457805824	16456695808	1110016	512	2.088072
20477150208	20475400192	1750016	512	7.664358
2017256448	2016134144	1122304	512	5.411512
3913197568	3912001536	1196032	512	3.419464
51299844608	51298362880	1481728	512	19.942561
78813309952	78811524096	1785856	512	11.370346
43023456768	43022165504	1291264	512	4.693243
59513298944	59511331840	1967104	512	6.891558
10072094720	10070736896	1357824	512	8.122296
28006495744	28005259776	1235968	512	11.093762
32318681088	32316717056	1964032	512	11.044034
43215387136	43214201856	1185280	512	7.520416
32263745024	32261925888	1819136	512	3.490675
23512268800	23511087616	1181184	512	10.587528
4212721152	4210727936	1993216	512	4.499572
20892030464	20890918400	1112064	512	13.147482
77865969152	77864380928	1588224	512	10.515731
13140897280	13139111936	1785344	512	7.672785
22064783360	22063110144	1673216	512	9.445729
43303326720	43301940224	1386496	512	2.178062
1023860736	1022770688	1090048	512	6.082510
51334298624	51332397056	1901568	512	6.426854
64556456448	64554500608	1955840	512	5.151105
23010972160	23009717248	1254912	512	8.764644
44208733184	44207588352	1144832	512	8.585291
59779385856	59777822720	1563136	512	9.880634
62805521920	62803829248	1692672	512	4.625316
66606592512	66604924928	1667584	512	3.368956
60851828736	60850174976	1653760	512	9.002072
39334263808	39332675072	1588736	512	6.982127
75846349824	75844383744	1966080	512	2.782556
3401036800	3399559168	1477632	512	6.539503
20957156864	20955555840	1601024	512	12.970315
67283234304	67281878528	1355776	512	2.386862
3318133248	3316373504	1759744	512	9.566832
53927999488	53925970432	2029056	512	9.805646
51745674752	51744392704	1282048	512	2.777239
31093113344	31091560960	1552384	512	11.925903
4893839872	4892733440	1106432	512	5.365888
77914643456	77912600064	2043392	512	9.789164
11065964544	11064580096	1384448	512	7.514744
59465480192	59464185856	1294336	512	8.767829
787215360	785210368	2004992	512	4.844958
65474225152	65472671744	1553408	512	7.071170
41408330240	41406258176	2072064	512	3.689147
69080755712	69079224320	1531392	512	6.516973
48493516800	48492173824	1342976	512	11.847094
24572930560	24571420672	1509888	512	12.011429
54934912512	54933763072	1149440	512	5.630056
11107723264	11106344448	1378816	512	4.752710
34269674496	34268424704	1249792	512	7.941594
17624937472	17623778816	1158656	512	11.910508
68239033344	68237106688	1926656	512	3.522759
64104260096	64102473216	1786880	512	10.583031
24276173824	24274415616	1758208	512	5.918387
33865539072	33864351232	1187840	512	11.071794
4683958784	4682799616	1159168	512	4.276895
9308584960	9306975744	1609216	512	2.379601
51546974720	51545252864	1721856	512	10.728732
72539278336	72537385984	1892352	512	9.597126
27830981632	27829087232	1894400	512	2.657981
5176359424	5174301696	2057728	512	3.071103
77692130304	77690826240	1304064	512	2.162342
72393168896	72391174144	1994752	512	4.052888
72814206464	72813056000	1150464	512	6.718996
76187629568	76185775104	1854464	512	3.816944
26766540800	26765217280	1323520	512	7.102872
69034043392	69032385536	1657856	512	11.538543
70815222272	70813246976	1975296	512	8.150145
16262387712	16260962304	1425408	512	5.960346
35719367680	35717291008	2076672	512	7.530892
40150562816	40148598784	1964032	512	6.526765
68336924160	68335537664	1386496	512	12.497429
65893915136	65892587008	1328128	512	5.100393
42981456384	42980352000	1104384	512	11.478209
36743269376	36741634048	1635328	512	8.585574
26985719296	26984467456	1251840	512	8.800132
60228467712	60226610688	1857024	512	12.035607
18997127168	18995409920	1717248	512	8.418081
22758858240	22756844032	2014208	512	12.686078
67383342592	67381738496	1604096	512	3.268851
41364447744	41362582528	1865216	512	10.917358
46259673600	46257823232	1850368	512	9.288807
34171368448	34169544704	1823744	512	2.716747
77769770496	77768080384	1690112	512	4.359511
36889085952	36887568896	1517056	512	9.694492
17267362816	17265695232	1667584	512	11.462241
50736270336	50735174144	1096192	512	14.973021
66613172736	66612024320	1148416	512	10.805523
49125551616	49123920896	1630720	512	4.083481
34980200448	34978343424	1857024	512	12.990706
75733500928	75731408384	2092544	512	7.209926
16334212608	16333151232	1061376	512	5.047549
29085947904	29084756480	1191424	512	9.645841
57703773696	57701977088	1796608	512	6.351746
4747025920	4745587712	1438208	512	7.400502
2036737024	2035144192	1592832	512	4.495789
25971614208	25970072064	1542144	512	11.121904
5898849280	5896806400	2042880	512	2.471839
37718513664	37717120000	1393664	512	3.558775
47235013632	47233287680	1725952	512	12.682015
32088313344	32087170048	1143296	512	12.695208
38131926016	38130083840	1842176	512	12.556175
69010224640	69008364032	1860608	512	2.683113
9099933184	9098569728	1363456	512	9.846283
76917914624	76916577280	1337344	512	11.876313
26052345344	26051117568	1227776	512	9.375631
23077516288	23075561984	1954304	512	10.448438
55890284544	55888829440	1455104	512	6.034538
8002325504	8001084928	1240576	512	13.026288
69188540928	69187391488	1149440	512	19.724466
52405515264	52404200960	1314304	512	12.909039
79928470528	79927353856	1116672	512	9.854116
62254242816	62252702208	1540608	512	11.215667
78291654144	78290014720	1639424	512	6.502820
28681016320	28679469568	1546752	512	10.961965
16956025344	16954596864	1428480	512	5.762984
54339251712	54337898496	1353216	512	8.995244
58003174912	58001622528	1552384	512	2.487380
44626688000	44625576960	1111040	512	9.445079
75698219520	75697105920	1113600	512	5.649312
24898978304	24897219584	1758720	512	5.884455
74993128960	74991160832	1968128	512	2.196440
20253088768	20251869184	1219584	512	12.601909
38590564864	38589180928	1383936	512	3.021305
12432848384	12431237120	1611264	512	11.635859
11658548736	11657463296	1085440	512	5.032246
63596036608	63594130944	1905664	512	8.242601
5076478976	5075386368	1092608	512	5.712082
59779476480	59777484800	1991680	512	6.138703
7084046848	7082357760	1689088	512	12.257963
71416432640	71415328256	1104384	512	11.067143
57835991040	57834538496	1452544	512	5.375600
17854784512	17852768768	2015744	512	12.578107
42802306560	42800591872	1714688	512	2.804383
48068850176	48067118080	1732096	512	12.481657
30173910016	30172593664	1316352	512	6.546810
60604218880	60602765824	1453056	512	3.982399
48926729216	48925403136	1326080	512	3.061436
27817810944	27816741888	1069056	512	2.079772
48445856768	48444091392	1765376	512	11.548156
22818290176	22816773120	1517056	512	3.788655
21921917952	21920443904	1474048	512	4.792031
33297172480	33295271936	1900544	512	10.061358
75207476224	75205823488	1652736	512	5.479222
21426140672	21425080320	1060352	512	5.070533
49782281216	49781007872	1273344	512	3.517009
62710232064	62709117952	1114112	512	2.254006
75899858432	75898715648	1142784	512	4.530443
62239568896	62238404096	1164800	512	11.836551
21882781184	21881369088	1412096	512	6.187913
16958718976	16956700160	2018816	512	10.712266
24828459008	24827404800	1054208	512	2.459018
51012465664	51010734080	1731584	512	9.304345
78186072576	78184935424	1137152	512	9.338918
5869114368	5867743232	1371136	512	8.212640
20054762496	20053080576	1681920	512	11.049055
13236630528	13234755072	1875456	512	5.636469
26253891584	26252362240	1529344	512	13.270273
63948088832	63946657792	1431040	512	12.975747
23757968384	23756351488	1616896	512	9.333927
27496453632	27494822912	1630720	512	10.820774
64189531648	64188221440	1310208	512	5.650649
66409650176	66407942144	1708032	512	2.015451
69798814208	69797528576	1285632	512	3.908505
76796262912	76794316800	1946112	512	4.630127
60302481408	60300787712	1693696	512	5.857903
39585787392	39584077312	1710080	512	3.825078
7763244032	7761868800	1375232	512	8.131292
33508687872	33507012096	1675776	512	6.391047
39677536768	39676005376	1531392	512	8.443791
76906357760	76905149952	1207808	512	8.126074
39173072384	39171021312	2051072	512	4.249180
7577085952	7575185920	1900032	512	5.671386
77844765696	77842860032	1905664	512	14.552155
67963796480	67962513408	1283072	512	6.696710
67476101632	67474985472	1116160	512	12.385436
14345080832	14343476224	1604608	512	2.579613
2195026432	2193095168	1931264	512	8.295458
49741378560	49739542016	1836544	512	6.407965
78323871744	78321991168	1880576	512	7.340697
815913472	813913088	2000384	512	4.955234
25834940416	25833692672	1247744	512	10.762197
37338378240	37336393728	1984512	512	7.077693
65865877504	65864776704	1100800	512	3.201113
71169492480	71167550976	1941504	512	9.344305
43600486400	43599287808	1198592	512	7.124108
35682913280	35681284608	1628672	512	7.578897
22001057792	21999102976	1954816	512	2.939208
58494964224	58493766144	1198080	512	2.423534
48206731776	48204783616	1948160	512	4.817810
15449713152	15447994880	1718272	512	10.249883
52210481664	52209413632	1068032	512	4.189680
645521920	644408320	1113600	512	5.577371
19255858176	19253902336	1955840	512	2.919237
74053085184	74051584512	1500672	512	12.331582
22029727232	22027716096	2011136	512	10.915365
79318594048	79317004288	1589760	512	7.496917
16934391808	16932875264	1516544	512	3.859879
63395047936	63393253376	1794560	512	11.841438
72044147712	72042737664	1410048	512	8.526035
50901131776	50899520512	1611264	512	3.374916
27873947136	27872366080	1581056	512	10.147912
33074490368	33073037312	1453056	512	3.227032
58376499712	58375236608	1263104	512	11.631375
65474917888	65473838592	1079296	512	3.920393
52477488640	52476224512	1264128	512	3.268447
18210598912	18208778752	1820160	512	6.042127
47930192384	47928588800	1603584	512	4.822565
28788099584	28786893312	1206272	512	9.265749
49274547712	49273032192	1515520	512	7.231817
20084298752	20082681344	1617408	512	10.712592
41798300672	41796623872	1676800	512	4.612896
15333122048	15331359232	1762816	512	7.366423
20237119488	20235929600	1189888	512	11.360167
76466945024	76465018880	1926144	512	12.093832
7241864704	7240741376	1123328	512	4.536008
66085009408	66083144704	1864704	512	8.069294
68014470144	68012972032	1498112	512	5.822144
32649741312	32648010752	1730560	512	5.676057
59497036800	59495881728	1155072	512	3.796344
55644942336	55643267072	1675264	512	10.758513
44135864832	44134570496	1294336	512	4.611408
37768089088	37766894592	1194496	512	8.571837
68033470976	68031666176	1804800	512	7.566101
52235643904	52233892352	1751552	512	10.010691
51561579008	51560050688	1528320	512	5.085987
62630435328	62629297664	1137664	512	12.718593
42907552256	42905757184	1795072	512	11.724722
69562042368	69560571392	1470976	512	4.031929
72520362496	72519047168	1315328	512	11.883549
72416658944	72415066624	1592320	512	11.110206
44085924352	44084504064	1420288	512	12.342466
45454443520	45452659200	1784320	512	11.116622
29941740544	29940003840	1736704	512	5.521229
1647956992	1646283264	1673728	512	2.698988
4598307840	4596808192	1499648	512	6.050772
66513822720	66512278528	1544192	512	9.199921
65394564608	65392918528	1646080	512	5.925267
33345872896	33344588800	1284096	512	6.884580
10736200192	10734920704	1279488	512	9.892747
39395148800	39393316864	1831936	512	11.758825
4448160768	4447085056	1075712	512	6.069193
34893043200	34891801088	1242112	512	9.782544
2145940992	2144623616	1317376	512	10.471943
73250203136	73248571392	1631744	512	7.978812
62996232704	62995125760	1106944	512	10.434281
21945346048	21943503360	1842688	512	5.529251
60718228992	60717107712	1121280	512	4.787474
7777921536	7775896064	2025472	512	9.386281
51208366592	51206724608	1641984	512	13.633785
29713267712	29711197696	2070016	512	6.602493
52790646272	52789266944	1379328	512	9.288033
31337197056	31335331328	1865728	512	2.339233
28904594432	28902930432	1664000	512	7.310927
2359226880	2357531648	1695232	512	2.282354
40347641856	40346435072	1206784	512	7.622677
27488859648	27487543296	1316352	512	7.212056
7066619392	7065543680	1075712	512	5.669316
69443815936	69441886208	1929728	512	11.407547
47555681280	47554126848	1554432	512	8.042686
75563179520	75561982976	1196544	512	8.999616
38058156544	38056935936	1220608	512	7.955958
76535955968	76534328320	1627648	512	3.378321
65914434048	65913028608	1405440	512	9.135067
47954994688	47953192960	1801728	512	10.609138
64761182208	64759313920	1868288	512	7.964969
77523729408	77521859072	1870336	512	7.845394
68903274496	68901562880	1711616	512	10.779831
55771746816	55770024448	1722368	512	9.420530
48932777984	48930774016	2003968	512	3.314192
63502538752	63500897792	1640960	512	5.540117
65694662656	65692944896	1717760	512	9.989446
73325755904	73324371456	1384448	512	7.409182
49668417536	49666626560	1790976	512	9.499492
76330038784	76328016896	2021888	512	8.444024
42987469312	42986405376	1063936	512	10.703069
33199729664	33198253056	1476608	512	13.209529
51902825472	51900776960	2048512	512	10.768095
5977289728	5975424000	1865728	512	6.429587
76170654720	76169560576	1094144	512	7.411919
78905547776	78904434688	1113088	512	10.036046
46755913728	46754152960	1760768	512	9.902016
28524041216	28522835968	1205248	512	11.784963
65900646912	65899068416	1578496	512	6.243452
43816717824	43815472640	1245184	512	6.030716
37580643328	37578633728	2009600	512	6.502055
46048007680	46046885376	1122304	512	8.582128
41638293504	41636529664	1763840	512	2.362777
6881443840	6879538688	1905152	512	5.528712
